"n","Id","Name","Period","dim_IC_low","dim_ideology","dim_IC_high","wnom_ideology","bay_ic_low","bay_ideology","bay_ic_high","quant_parties","party_1","party_2","party_3","party_4","Sex","Birth_date"
"1290",970,"Jaime Bellolio Avaria","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1980-11-29T00:00:00"
"1291",971,"Bernardo Berger Fett","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-10-04T00:00:00"
"1292",971,"Bernardo Berger Fett","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-10-04T00:00:00"
"1293",971,"Bernardo Berger Fett","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-10-04T00:00:00"
"1294",971,"Bernardo Berger Fett","Periodo_4",0.0865707299157554,0.0601212683142318,0.0336718067127083,0.769282579421997,0.952445969358526,0.920836180092997,0.882114662202133,2,"RN","IND",NA,NA,"Masculino","1946-10-04T00:00:00"
"1295",971,"Bernardo Berger Fett","Periodo_5",1.36020407850656,1.38977760153137,1.41935112455619,0.807746827602386,1.0059266405169,0.973165468493025,0.937825847146041,2,"RN","IND",NA,NA,"Masculino","1946-10-04T00:00:00"
"1296",971,"Bernardo Berger Fett","Periodo_6",0.678085364994754,0.649716238128492,0.621347111262231,0.447317153215408,0.636720657177756,0.686987708572394,0.733849380663221,2,"RN","IND",NA,NA,"Masculino","1946-10-04T00:00:00"
"1297",972,"Gabriel Boric Font","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-02-11T00:00:00"
"1298",972,"Gabriel Boric Font","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-02-11T00:00:00"
"1299",972,"Gabriel Boric Font","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-02-11T00:00:00"
"1300",972,"Gabriel Boric Font","Periodo_4",-0.481730690695115,-0.508180152296763,-0.534629613898411,-0.965136170387268,-0.445178987460873,-0.478254879376327,-0.513742250193018,2,"IND","PCS",NA,NA,"Masculino","1986-02-11T00:00:00"
"1301",972,"Gabriel Boric Font","Periodo_5",-0.474023579631822,-0.444446690327236,-0.41486980102265,-0.905249416828156,-1.01483584663668,-1.08200343991856,-1.13814690191062,2,"IND","PCS",NA,NA,"Masculino","1986-02-11T00:00:00"
"1302",972,"Gabriel Boric Font","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1986-02-11T00:00:00"
"1303",973,"Karol Cariola Oliva","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1304",973,"Karol Cariola Oliva","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1305",973,"Karol Cariola Oliva","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1306",973,"Karol Cariola Oliva","Periodo_4",-1.15804681231441,-1.18449627391593,-1.21094573551745,-0.872789144515991,-0.783743358445401,-0.828717110569585,-0.878866637702574,1,"PC",NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1307",973,"Karol Cariola Oliva","Periodo_5",-0.775742539118009,-0.746169016093196,-0.716595493068384,-0.818222343921661,-0.869760136535185,-0.93371375880951,-1.00214119609702,1,"PC",NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1308",973,"Karol Cariola Oliva","Periodo_6",-0.955822701164602,-0.984191828030864,-1.01256095489713,-0.844500720500946,-1.06905992013556,-1.01224670200731,-0.960469671808437,1,"PC",NA,NA,NA,"Femenino","1987-04-01T00:00:00"
"1309",974,"Loreto Carvajal Ambiado","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1310",974,"Loreto Carvajal Ambiado","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1311",974,"Loreto Carvajal Ambiado","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1312",974,"Loreto Carvajal Ambiado","Periodo_4",-0.930555161192521,-0.957004622794169,-0.983454084395818,-0.779944360256195,-0.573675718530226,-0.622851969982973,-0.676427832517638,1,"PPD",NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1313",974,"Loreto Carvajal Ambiado","Periodo_5",-0.301093183933566,-0.271516294628979,-0.241939405324393,-0.609591066837311,-0.608611048882264,-0.658062128046309,-0.712458248660866,1,"PPD",NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1314",974,"Loreto Carvajal Ambiado","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1973-05-18T00:00:00"
"1315",975,"Daniella Cicardini Milla","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1316",975,"Daniella Cicardini Milla","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1317",975,"Daniella Cicardini Milla","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1318",975,"Daniella Cicardini Milla","Periodo_4",-1.07855196756062,-1.10500142916214,-1.13145089076367,-0.80650520324707,-0.643872319861317,-0.714264954589304,-0.790102296940146,1,"PS",NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1319",975,"Daniella Cicardini Milla","Periodo_5",-0.727983217050052,-0.69840969402524,-0.668836171000427,-0.68855744600296,-0.714698880669427,-0.75707889739435,-0.798023122511209,1,"PS",NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1320",975,"Daniella Cicardini Milla","Periodo_6",-1.00124936083805,-1.02961848770432,-1.05798761457058,-0.703770220279694,-0.773219698570488,-0.74681044752782,-0.71838494115613,1,"PS",NA,NA,NA,"Femenino","1987-12-31T00:00:00"
"1321",976,"Juan Antonio Coloma Álamos","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1322",976,"Juan Antonio Coloma Álamos","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1323",976,"Juan Antonio Coloma Álamos","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1324",976,"Juan Antonio Coloma Álamos","Periodo_4",0.167483978249262,0.141034516647738,0.114585055046215,0.906299591064453,1.39072761179001,1.31085392098724,1.25489544312373,1,"UDI",NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1325",976,"Juan Antonio Coloma Álamos","Periodo_5",1.15883709868114,1.18841062170596,1.21798414473077,0.91680520772934,1.22850818010581,1.19268378999007,1.15384899512127,1,"UDI",NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1326",976,"Juan Antonio Coloma Álamos","Periodo_6",0.614339821225086,0.585970694358825,0.557601567492563,0.534336388111115,0.788317937666932,0.824924134510267,0.860723188728082,1,"UDI",NA,NA,NA,"Masculino","1980-03-14T00:00:00"
"1327",977,"Marcelo Chávez Velásquez","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1328",977,"Marcelo Chávez Velásquez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1329",977,"Marcelo Chávez Velásquez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1330",977,"Marcelo Chávez Velásquez","Periodo_4",-0.81910973509348,-0.845561604763257,-0.872013474433034,-0.695701599121094,-0.406679590547583,-0.445768173335523,-0.491490392513067,1,"DC",NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1331",977,"Marcelo Chávez Velásquez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1332",977,"Marcelo Chávez Velásquez","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1975-02-19T00:00:00"
"1333",978,"Felipe De Mussy Hiriart","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1334",978,"Felipe De Mussy Hiriart","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1335",978,"Felipe De Mussy Hiriart","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1336",978,"Felipe De Mussy Hiriart","Periodo_4",0.148134119474614,0.121682249804837,0.0952303801350603,0.774833619594574,1.13294627381497,1.09146934331847,1.0517121331253,1,"UDI",NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1337",978,"Felipe De Mussy Hiriart","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1338",978,"Felipe De Mussy Hiriart","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1982-09-28T00:00:00"
"1339",979,"Sergio Espejo Yaksic","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-03-15T00:00:00"
"1340",979,"Sergio Espejo Yaksic","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-03-15T00:00:00"
"1341",979,"Sergio Espejo Yaksic","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-03-15T00:00:00"
"1342",979,"Sergio Espejo Yaksic","Periodo_4",-0.788256182470026,-0.814708052139803,-0.84115992180958,-0.627892553806305,-0.386861762227778,-0.42818854041318,-0.487270641694235,2,"DC","IND",NA,NA,"Masculino","1967-03-15T00:00:00"
"1343",979,"Sergio Espejo Yaksic","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-03-15T00:00:00"
"1344",979,"Sergio Espejo Yaksic","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-03-15T00:00:00"
"1345",980,"Daniel Farcas Guendelman","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1346",980,"Daniel Farcas Guendelman","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1347",980,"Daniel Farcas Guendelman","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1348",980,"Daniel Farcas Guendelman","Periodo_4",-0.813862433636414,-0.840314303306191,-0.866766172975968,-0.646398305892944,-0.456861125598798,-0.498363051777277,-0.553926029492565,1,"PPD",NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1349",980,"Daniel Farcas Guendelman","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1350",980,"Daniel Farcas Guendelman","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1963-11-02T00:00:00"
"1351",981,"Maya Fernández Allende","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1352",981,"Maya Fernández Allende","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1353",981,"Maya Fernández Allende","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1354",981,"Maya Fernández Allende","Periodo_4",-1.28954542376006,-1.31599488536171,-1.34244434696336,-0.795407772064209,-0.649438368857434,-0.696255245965724,-0.734711911677245,1,"PS",NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1355",981,"Maya Fernández Allende","Periodo_5",-0.848451155609291,-0.818874266304705,-0.789297377000119,-0.710105240345001,-0.74665543853126,-0.79541063574193,-0.840026814668149,1,"PS",NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1356",981,"Maya Fernández Allende","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1971-09-27T00:00:00"
"1357",982,"Iván Flores García","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1358",982,"Iván Flores García","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1359",982,"Iván Flores García","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1360",982,"Iván Flores García","Periodo_4",-0.764003683539366,-0.790453145141014,-0.816902606742663,-0.685138344764709,-0.406935140382996,-0.437626177055329,-0.486363064407677,1,"DC",NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1361",982,"Iván Flores García","Periodo_5",0.00306602817318683,0.0326429174777731,0.0622198067823595,-0.163833305239677,-0.184661568620776,-0.207793896471722,-0.240975841896703,1,"DC",NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1362",982,"Iván Flores García","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1955-06-15T00:00:00"
"1363",983,"Iván Fuentes Castillo","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1364",983,"Iván Fuentes Castillo","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1365",983,"Iván Fuentes Castillo","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1366",983,"Iván Fuentes Castillo","Periodo_4",-1.03776109986162,-1.0642129695314,-1.09066483920118,-0.757506728172302,-0.497943093132834,-0.534660069018539,-0.576386847979133,1,"IND",NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1367",983,"Iván Fuentes Castillo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1368",983,"Iván Fuentes Castillo","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-07-24T00:00:00"
"1369",984,"Gonzalo Fuenzalida Figueroa","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1370",984,"Gonzalo Fuenzalida Figueroa","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1371",984,"Gonzalo Fuenzalida Figueroa","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1372",984,"Gonzalo Fuenzalida Figueroa","Periodo_4",0.102793793177563,0.0763443315759149,0.0498948699742665,0.794854402542114,0.939275090817742,0.895315042924421,0.849038962337246,1,"RN",NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1373",984,"Gonzalo Fuenzalida Figueroa","Periodo_5",1.01353474732412,1.0431116366287,1.07268852593329,0.748676300048828,0.888211961168943,0.85509336559334,0.814825161934193,1,"RN",NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1374",984,"Gonzalo Fuenzalida Figueroa","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-06-18T00:00:00"
"1375",985,"Sergio Gahona Salazar","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1376",985,"Sergio Gahona Salazar","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1377",985,"Sergio Gahona Salazar","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1378",985,"Sergio Gahona Salazar","Periodo_4",0.0843340613624429,0.0578845997607945,0.0314351381591461,0.783198893070221,1.17589300040051,1.12924215511778,1.05607613357072,1,"UDI",NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1379",985,"Sergio Gahona Salazar","Periodo_5",0.919736281758097,0.949313171062683,0.978890060367269,0.762580752372742,0.957395959206587,0.913419444347148,0.873973808584094,1,"UDI",NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1380",985,"Sergio Gahona Salazar","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1965-09-15T00:00:00"
"1381",986,"Marcela Hernando Pérez","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1382",986,"Marcela Hernando Pérez","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1383",986,"Marcela Hernando Pérez","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1384",986,"Marcela Hernando Pérez","Periodo_4",-1.24636198036833,-1.27281144196998,-1.29926090357163,-0.717214226722717,-0.526341659711515,-0.562089720484379,-0.608803616875231,1,"PR",NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1385",986,"Marcela Hernando Pérez","Periodo_5",-0.403271663975885,-0.373694774671299,-0.344117885366713,-0.467809408903122,-0.461358938928412,-0.50323937593813,-0.536640520792958,1,"PR",NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1386",986,"Marcela Hernando Pérez","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1960-02-12T00:00:00"
"1387",987,"Giorgio Jackson Drago","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1388",987,"Giorgio Jackson Drago","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1389",987,"Giorgio Jackson Drago","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1390",987,"Giorgio Jackson Drago","Periodo_4",-0.815920391811463,-0.842369853413112,-0.86881931501476,-0.967044413089752,-0.511995692352453,-0.55037886452133,-0.583728670781187,1,"RD",NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1391",987,"Giorgio Jackson Drago","Periodo_5",-0.922138535218465,-0.892561645913878,-0.862984756609292,-0.838990032672882,-0.936655748761667,-0.978612596391784,-1.03378616629291,1,"RD",NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1392",987,"Giorgio Jackson Drago","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-02-06T00:00:00"
"1393",988,"Felipe Kast Sommerhoff","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1394",988,"Felipe Kast Sommerhoff","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1395",988,"Felipe Kast Sommerhoff","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1396",988,"Felipe Kast Sommerhoff","Periodo_4",0.0226414670310917,-0.00381040263868535,-0.0302622723084624,0.652637422084808,0.816776248859634,0.771370837019694,0.738214604361132,1,"EVOP",NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1397",988,"Felipe Kast Sommerhoff","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1398",988,"Felipe Kast Sommerhoff","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1977-06-09T00:00:00"
"1399",989,"Joaquín Lavín León","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1400",989,"Joaquín Lavín León","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1401",989,"Joaquín Lavín León","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1402",989,"Joaquín Lavín León","Periodo_4",0.10148164647421,0.0750321848726861,0.0485827232711625,0.774877548217773,1.12847942976728,1.0857818592946,1.04681883508245,1,"UDI",NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1403",989,"Joaquín Lavín León","Periodo_5",0.890469743826008,0.920043266850821,0.949616789875633,0.729654729366302,0.903540899069002,0.863385020643267,0.833181974997942,1,"UDI",NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1404",989,"Joaquín Lavín León","Periodo_6",0.077716015453614,0.0493468885873524,0.0209777617210907,0.51213151216507,0.691035364868103,0.745164777739528,0.786392453881356,1,"UDI",NA,NA,NA,"Masculino","1979-05-25T00:00:00"
"1405",990,"Daniel Melo Contreras","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1406",990,"Daniel Melo Contreras","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1407",990,"Daniel Melo Contreras","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1408",990,"Daniel Melo Contreras","Periodo_4",-1.16408333805092,-1.19053279965244,-1.21698226125396,-0.798739016056061,-0.662428663240509,-0.720575886180303,-0.784250428453169,1,"PS",NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1409",990,"Daniel Melo Contreras","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1410",990,"Daniel Melo Contreras","Periodo_6",-0.708972759002299,-0.737341885868561,-0.765711012734822,-0.700896084308624,-0.788448710403027,-0.749260797169142,-0.708036956964023,1,"PS",NA,NA,NA,"Masculino","1979-02-18T00:00:00"
"1411",991,"Vlado Mirosevic Verdugo","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-05-23T00:00:00"
"1412",991,"Vlado Mirosevic Verdugo","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-05-23T00:00:00"
"1413",991,"Vlado Mirosevic Verdugo","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1987-05-23T00:00:00"
"1414",991,"Vlado Mirosevic Verdugo","Periodo_4",-0.682318449630872,-0.708767911232395,-0.735217372833919,-0.970067501068115,-0.486850063450141,-0.514926246174916,-0.544874417943169,2,"PL","LIBERAL",NA,NA,"Masculino","1987-05-23T00:00:00"
"1415",991,"Vlado Mirosevic Verdugo","Periodo_5",-0.549095998181869,-0.519522475157056,-0.489948952132244,-0.746420562267303,-0.779960742348026,-0.832799951004663,-0.879376162637147,2,"PL","LIBERAL",NA,NA,"Masculino","1987-05-23T00:00:00"
"1416",991,"Vlado Mirosevic Verdugo","Periodo_6",-0.822937317211246,-0.851306444077507,-0.879675570943769,-0.657004177570343,-0.715839057480224,-0.690990841041327,-0.666704844865636,2,"PL","LIBERAL",NA,NA,"Masculino","1987-05-23T00:00:00"
"1417",992,"Juan Enrique Morano Cornejo","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1418",992,"Juan Enrique Morano Cornejo","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1419",992,"Juan Enrique Morano Cornejo","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1420",992,"Juan Enrique Morano Cornejo","Periodo_4",-0.770250066507254,-0.796701936177031,-0.823153805846808,-0.745372235774994,-0.439291057795331,-0.491924739859638,-0.539138548056544,1,"DC",NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1421",992,"Juan Enrique Morano Cornejo","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1422",992,"Juan Enrique Morano Cornejo","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1952-09-10T00:00:00"
"1423",993,"Daniel Núñez Arancibia","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1424",993,"Daniel Núñez Arancibia","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1425",993,"Daniel Núñez Arancibia","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1426",993,"Daniel Núñez Arancibia","Periodo_4",-1.11582320213766,-1.14227266373931,-1.16872212534096,-0.872894048690796,-0.780812298749964,-0.820484175744461,-0.891665762853499,1,"PC",NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1427",993,"Daniel Núñez Arancibia","Periodo_5",-0.747893374152408,-0.718316484847821,-0.688739595543235,-0.819594323635101,-0.891212803182411,-0.948185038625899,-1.00869345344992,1,"PC",NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1428",993,"Daniel Núñez Arancibia","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1971-01-07T00:00:00"
"1429",994,"Paulina Núñez Urrutia","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-12-30T00:00:00"
"1430",994,"Paulina Núñez Urrutia","Periodo_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-12-30T00:00:00"
"1431",994,"Paulina Núñez Urrutia","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1982-12-30T00:00:00"
"1432",994,"Paulina Núñez Urrutia","Periodo_4",0.070734280153592,0.0442848185519436,0.0178353569502953,0.668915212154388,0.87822580375124,0.848515807424874,0.813852872984502,1,"RN",NA,NA,NA,"Femenino","1982-12-30T00:00:00"
